Year,Statistic,Engine Capacity cc,Car Make,Emission Band,county,car_count
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mazda,All bands,Wicklow,43
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mazda,All bands,Limerick,36
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mazda,All bands,Waterford,20
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mazda,All bands,Tipperary,36
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mazda,All bands,Cork,86
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mazda,All bands,Dublin,337
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Carlow,34
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Cavan,47
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Clare,56
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Donegal,66
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Galway,198
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Kerry,59
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Kildare,100
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Kilkenny,46
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Laois,34
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Leitrim,18
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Longford,18
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Louth,99
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Mayo,64
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Meath,125
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Monaghan,43
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Offaly,35
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Roscommon,43
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Sligo,30
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Westmeath,46
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Wexford,66
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Wicklow,70
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Limerick,76
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Waterford,37
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Tipperary,97
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Cork,223
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mercedes Benz,All bands,Dublin,878
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Carlow,7
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Cavan,12
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Clare,12
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Donegal,37
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Galway,28
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Kerry,31
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Kildare,50
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Kilkenny,11
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Laois,13
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Leitrim,7
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Longford,5
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Louth,17
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Mayo,21
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Meath,33
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Monaghan,24
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Offaly,16
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Roscommon,12
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Sligo,17
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Westmeath,14
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Wexford,23
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Wicklow,19
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Limerick,17
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Waterford,16
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Tipperary,29
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Cork,94
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Dublin,198
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Carlow,4
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Cavan,5
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Clare,11
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Donegal,22
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Galway,18
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Kerry,7
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Kildare,19
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Kilkenny,1
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Laois,4
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Leitrim,1
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Longford,0
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Louth,10
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Mayo,9
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Meath,15
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Monaghan,5
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Offaly,2
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Roscommon,3
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Sligo,5
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Westmeath,5
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Wexford,7
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Wicklow,10
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Limerick,3
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Waterford,5
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Tipperary,8
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Cork,17
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Dublin,103
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Carlow,25
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Cavan,52
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Clare,82
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Donegal,212
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Galway,210
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Kerry,93
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Kildare,178
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Kilkenny,59
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Laois,52
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Leitrim,36
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Longford,42
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Louth,129
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Mayo,112
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Meath,166
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Monaghan,69
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Offaly,28
2016,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Roscommon,62
