,Statistic,Year,Engine Capacity cc,Emission Band,county,car_count
30304,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Leitrim,0.0
30305,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Longford,0.0
30306,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Louth,0.0
30307,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Mayo,0.0
30308,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Meath,0.0
30309,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Monaghan,0.0
30310,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Offaly,0.0
30311,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Roscommon,0.0
30312,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Sligo,0.0
30313,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Westmeath,0.0
30314,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Wexford,0.0
30315,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Wicklow,0.0
30316,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Limerick,0.0
30317,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Waterford,0.0
30318,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Tipperary,0.0
30319,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Cork,0.0
30320,Second Hand Private Cars,2017,1301-1400 cc,Band  F,Dublin,0.0
30322,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Carlow,0.0
30323,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Cavan,0.0
30324,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Clare,0.0
30325,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Donegal,0.0
30326,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Galway,0.0
30327,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Kerry,0.0
30328,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Kildare,0.0
30329,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Kilkenny,0.0
30330,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Laois,0.0
30331,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Leitrim,0.0
30332,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Longford,0.0
30333,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Louth,0.0
30334,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Mayo,0.0
30335,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Meath,0.0
30336,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Monaghan,0.0
30337,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Offaly,0.0
30338,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Roscommon,0.0
30339,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Sligo,0.0
30340,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Westmeath,0.0
30341,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Wexford,0.0
30342,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Wicklow,0.0
30343,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Limerick,0.0
30344,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Waterford,0.0
30345,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Tipperary,0.0
30346,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Cork,0.0
30347,Second Hand Private Cars,2017,1301-1400 cc,Band  G,Dublin,0.0
30349,Second Hand Private Cars,2017,1301-1400 cc,Not available,Carlow,0.0
30350,Second Hand Private Cars,2017,1301-1400 cc,Not available,Cavan,1.0
30351,Second Hand Private Cars,2017,1301-1400 cc,Not available,Clare,2.0
30352,Second Hand Private Cars,2017,1301-1400 cc,Not available,Donegal,6.0
30353,Second Hand Private Cars,2017,1301-1400 cc,Not available,Galway,3.0
30354,Second Hand Private Cars,2017,1301-1400 cc,Not available,Kerry,2.0
30355,Second Hand Private Cars,2017,1301-1400 cc,Not available,Kildare,0.0
30356,Second Hand Private Cars,2017,1301-1400 cc,Not available,Kilkenny,1.0
30357,Second Hand Private Cars,2017,1301-1400 cc,Not available,Laois,4.0
30358,Second Hand Private Cars,2017,1301-1400 cc,Not available,Leitrim,0.0
30359,Second Hand Private Cars,2017,1301-1400 cc,Not available,Longford,0.0
30360,Second Hand Private Cars,2017,1301-1400 cc,Not available,Louth,1.0
30361,Second Hand Private Cars,2017,1301-1400 cc,Not available,Mayo,8.0
30362,Second Hand Private Cars,2017,1301-1400 cc,Not available,Meath,4.0
30363,Second Hand Private Cars,2017,1301-1400 cc,Not available,Monaghan,2.0
30364,Second Hand Private Cars,2017,1301-1400 cc,Not available,Offaly,1.0
30365,Second Hand Private Cars,2017,1301-1400 cc,Not available,Roscommon,3.0
30366,Second Hand Private Cars,2017,1301-1400 cc,Not available,Sligo,1.0
30367,Second Hand Private Cars,2017,1301-1400 cc,Not available,Westmeath,1.0
30368,Second Hand Private Cars,2017,1301-1400 cc,Not available,Wexford,3.0
30369,Second Hand Private Cars,2017,1301-1400 cc,Not available,Wicklow,2.0
30370,Second Hand Private Cars,2017,1301-1400 cc,Not available,Limerick,4.0
30371,Second Hand Private Cars,2017,1301-1400 cc,Not available,Waterford,2.0
30372,Second Hand Private Cars,2017,1301-1400 cc,Not available,Tipperary,3.0
30373,Second Hand Private Cars,2017,1301-1400 cc,Not available,Cork,4.0
30374,Second Hand Private Cars,2017,1301-1400 cc,Not available,Dublin,2.0
30403,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Carlow,35.0
30404,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Cavan,86.0
30405,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Clare,101.0
30406,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Donegal,276.0
30407,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Galway,204.0
30408,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Kerry,107.0
30409,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Kildare,215.0
30410,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Kilkenny,44.0
30411,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Laois,53.0
30412,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Leitrim,36.0
30413,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Longford,42.0
30414,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Louth,209.0
30415,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Mayo,128.0
30416,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Meath,189.0
30417,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Monaghan,101.0
30418,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Offaly,45.0
30419,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Roscommon,76.0
30420,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Sligo,70.0
30421,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Westmeath,78.0
30422,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Wexford,142.0
30423,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Wicklow,96.0
30424,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Limerick,118.0
30425,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Waterford,71.0
30426,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Tipperary,123.0
30427,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Cork,341.0
30428,Second Hand Private Cars,2017,1401-1500 cc,Band  A,Dublin,976.0
30430,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Carlow,35.0
30431,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Cavan,46.0
30432,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Clare,72.0
30433,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Donegal,84.0
30434,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Galway,97.0
30435,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Kerry,51.0
30436,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Kildare,107.0
30437,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Kilkenny,16.0
30438,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Laois,30.0
30439,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Leitrim,20.0
30440,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Longford,28.0
30441,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Louth,83.0
30442,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Mayo,66.0
30443,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Meath,112.0
30444,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Monaghan,29.0
30445,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Offaly,24.0
30446,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Roscommon,33.0
30447,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Sligo,32.0
30448,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Westmeath,48.0
30449,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Wexford,57.0
30450,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Wicklow,73.0
30451,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Limerick,64.0
30452,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Waterford,54.0
30453,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Tipperary,84.0
30454,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Cork,190.0
30455,Second Hand Private Cars,2017,1401-1500 cc,Band  B,Dublin,584.0
30457,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Carlow,2.0
30458,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Cavan,2.0
30459,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Clare,3.0
30460,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Donegal,3.0
30461,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Galway,3.0
30462,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Kerry,3.0
30463,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Kildare,6.0
30464,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Kilkenny,2.0
30465,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Laois,1.0
30466,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Leitrim,0.0
30467,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Longford,1.0
30468,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Louth,4.0
30469,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Mayo,5.0
30470,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Meath,3.0
30471,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Monaghan,2.0
30472,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Offaly,0.0
30473,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Roscommon,1.0
30474,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Sligo,3.0
30475,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Westmeath,5.0
30476,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Wexford,4.0
30477,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Wicklow,5.0
30478,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Limerick,0.0
30479,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Waterford,6.0
30480,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Tipperary,2.0
30481,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Cork,4.0
30482,Second Hand Private Cars,2017,1401-1500 cc,Band  C,Dublin,37.0
30484,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Carlow,0.0
30485,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Cavan,1.0
30486,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Clare,1.0
30487,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Donegal,1.0
30488,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Galway,2.0
30489,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Kerry,0.0
30490,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Kildare,1.0
30491,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Kilkenny,0.0
30492,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Laois,1.0
30493,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Leitrim,0.0
30494,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Longford,0.0
30495,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Louth,1.0
30496,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Mayo,1.0
30497,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Meath,2.0
30498,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Monaghan,0.0
30499,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Offaly,1.0
30500,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Roscommon,1.0
30501,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Sligo,0.0
30502,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Westmeath,0.0
30503,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Wexford,0.0
30504,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Wicklow,2.0
30505,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Limerick,1.0
30506,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Waterford,0.0
30507,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Tipperary,2.0
30508,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Cork,2.0
30509,Second Hand Private Cars,2017,1401-1500 cc,Band  D,Dublin,14.0
30511,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Carlow,0.0
30512,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Cavan,1.0
30513,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Clare,1.0
30514,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Donegal,0.0
30515,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Galway,0.0
30516,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Kerry,0.0
30517,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Kildare,0.0
30518,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Kilkenny,0.0
30519,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Laois,0.0
30520,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Leitrim,0.0
30521,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Longford,0.0
30522,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Louth,0.0
30523,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Mayo,0.0
30524,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Meath,0.0
30525,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Monaghan,0.0
30526,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Offaly,0.0
30527,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Roscommon,0.0
30528,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Sligo,0.0
30529,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Westmeath,0.0
30530,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Wexford,0.0
30531,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Wicklow,0.0
30532,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Limerick,0.0
30533,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Waterford,0.0
30534,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Tipperary,0.0
30535,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Cork,1.0
30536,Second Hand Private Cars,2017,1401-1500 cc,Band  E,Dublin,1.0
30538,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Carlow,0.0
30539,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Cavan,0.0
30540,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Clare,0.0
30541,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Donegal,0.0
30542,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Galway,1.0
30543,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Kerry,0.0
30544,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Kildare,0.0
30545,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Kilkenny,0.0
30546,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Laois,0.0
30547,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Leitrim,0.0
30548,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Longford,0.0
30549,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Louth,1.0
30550,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Mayo,0.0
30551,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Meath,0.0
30552,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Monaghan,0.0
30553,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Offaly,0.0
30554,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Roscommon,0.0
30555,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Sligo,0.0
30556,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Westmeath,0.0
30557,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Wexford,0.0
30558,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Wicklow,0.0
30559,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Limerick,0.0
30560,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Waterford,0.0
30561,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Tipperary,0.0
30562,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Cork,0.0
30563,Second Hand Private Cars,2017,1401-1500 cc,Band  F,Dublin,0.0
30565,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Carlow,0.0
30566,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Cavan,0.0
30567,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Clare,0.0
30568,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Donegal,0.0
30569,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Galway,0.0
30570,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Kerry,0.0
30571,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Kildare,0.0
30572,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Kilkenny,0.0
30573,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Laois,0.0
30574,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Leitrim,0.0
30575,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Longford,0.0
30576,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Louth,0.0
30577,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Mayo,0.0
30578,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Meath,0.0
30579,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Monaghan,0.0
30580,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Offaly,0.0
30581,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Roscommon,0.0
30582,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Sligo,0.0
30583,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Westmeath,0.0
30584,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Wexford,0.0
30585,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Wicklow,0.0
30586,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Limerick,0.0
30587,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Waterford,0.0
30588,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Tipperary,0.0
30589,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Cork,0.0
30590,Second Hand Private Cars,2017,1401-1500 cc,Band  G,Dublin,0.0
30592,Second Hand Private Cars,2017,1401-1500 cc,Not available,Carlow,1.0
30593,Second Hand Private Cars,2017,1401-1500 cc,Not available,Cavan,1.0
30594,Second Hand Private Cars,2017,1401-1500 cc,Not available,Clare,3.0
30595,Second Hand Private Cars,2017,1401-1500 cc,Not available,Donegal,6.0
30596,Second Hand Private Cars,2017,1401-1500 cc,Not available,Galway,1.0
30597,Second Hand Private Cars,2017,1401-1500 cc,Not available,Kerry,2.0
30598,Second Hand Private Cars,2017,1401-1500 cc,Not available,Kildare,1.0
30599,Second Hand Private Cars,2017,1401-1500 cc,Not available,Kilkenny,0.0
30600,Second Hand Private Cars,2017,1401-1500 cc,Not available,Laois,0.0
30601,Second Hand Private Cars,2017,1401-1500 cc,Not available,Leitrim,0.0
30602,Second Hand Private Cars,2017,1401-1500 cc,Not available,Longford,0.0
30603,Second Hand Private Cars,2017,1401-1500 cc,Not available,Louth,1.0
30604,Second Hand Private Cars,2017,1401-1500 cc,Not available,Mayo,0.0
30605,Second Hand Private Cars,2017,1401-1500 cc,Not available,Meath,2.0
30606,Second Hand Private Cars,2017,1401-1500 cc,Not available,Monaghan,0.0
30607,Second Hand Private Cars,2017,1401-1500 cc,Not available,Offaly,1.0
30608,Second Hand Private Cars,2017,1401-1500 cc,Not available,Roscommon,0.0
30609,Second Hand Private Cars,2017,1401-1500 cc,Not available,Sligo,2.0
30610,Second Hand Private Cars,2017,1401-1500 cc,Not available,Westmeath,1.0
30611,Second Hand Private Cars,2017,1401-1500 cc,Not available,Wexford,0.0
30612,Second Hand Private Cars,2017,1401-1500 cc,Not available,Wicklow,1.0
30613,Second Hand Private Cars,2017,1401-1500 cc,Not available,Limerick,3.0
30614,Second Hand Private Cars,2017,1401-1500 cc,Not available,Waterford,0.0
30615,Second Hand Private Cars,2017,1401-1500 cc,Not available,Tipperary,1.0
30616,Second Hand Private Cars,2017,1401-1500 cc,Not available,Cork,1.0
30617,Second Hand Private Cars,2017,1401-1500 cc,Not available,Dublin,5.0
30646,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Carlow,261.0
30647,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Cavan,500.0
30648,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Clare,740.0
30649,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Donegal,1276.0
30650,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Galway,1360.0
30651,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Kerry,616.0
30652,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Kildare,935.0
30653,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Kilkenny,390.0
30654,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Laois,369.0
30655,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Leitrim,221.0
30656,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Longford,269.0
30657,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Louth,808.0
30658,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Mayo,747.0
30659,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Meath,993.0
30660,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Monaghan,580.0
30661,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Offaly,346.0
30662,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Roscommon,411.0
30663,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Sligo,369.0
30664,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Westmeath,415.0
30665,Second Hand Private Cars,2017,1501-1600 cc,Band  A,Wexford,694.0
